id,synthetic_event_id,diagnosis,recovery_probability,recommended_action,reason,confidence,decision_path,override_reason,created_at,ground_truth_recoverable,ground_truth_outcome,ground_truth_recovered_amount
c1412ea0-5077-4234-add5-08cb7c3abb4a,7809889f-9802-4511-a150-0d9b626d7762,"The transaction failed due to OTP timeout - a transient technical failure during the card payment authentication step. The customer likely initiated the payment and was engaged in checkout (67s duration), but the OTP verification timed out due to bank processing delays or customer hesitation. This is not a card decline or insufficient funds. However, the customer has zero successful payment history in 55 days with 2 prior failures, suggesting potential friction points or cart abandonment pattern. The transaction amount (₹3,386.90) is 13x higher than their historical AOV (₹258.30), indicating high purchase intent for a significant purchase but also potential sticker shock at checkout.",0.55,recover_now,"OTP timeout is a transient technical failure rather than a customer refusal, making it a strong recovery candidate. The customer demonstrated checkout engagement (67 seconds) and the high transaction value relative to their history suggests genuine purchase intent for this order. With zero prior successful payments but also zero prior recovery attempts on this transaction, sending an urgent payment link immediately allows the customer to retry without the OTP timeout barrier. The link provides alternative payment methods and removes the time-sensitive OTP step that caused the initial failure. Recovery probability is moderate (0.55) due to the customer's poor historical payment track record (2 prior failures, 0 successes), but the transient nature of OTP timeout errors and fresh recovery attempt window justify attempting recovery now.",0.72,ai_decision,,2026-08-30 08:20:37.939984+00:00,True,recovered,338690
78b15fce-8b4e-4e17-a85b-252fede5d645,ba011801-67ea-4784-a933-7738c1fe47bc,"The transaction failed due to a transient network_error between the customer's device/network and the payment processor. This is a technical failure rather than a customer decline or card issue. The customer demonstrated genuine purchase intent with a 6+ minute checkout duration and was actively engaged in completing the purchase. The previous failure history and lack of success records indicate a new customer who may be cautiously testing the platform, but the network_error type itself carries no negative inference about the customer's willingness to pay.",0.82,recover_now,"network_error is one of the most recoverable failure types as it represents a transient technical issue rather than a customer-initiated decline or card problem. The customer spent 368 seconds in checkout indicating strong purchase intent. With zero previous recovery attempts and a clean recovery window, an immediate urgent payment link gives the best chance of capturing this sale before the customer abandons. The current transaction amount (₹426.51) is significantly lower than their historical AOV (₹2,456.22), suggesting this may be a smaller purchase or trial transaction where capturing success is critical for building payment credibility. Escalation is unnecessary given the clear technical failure cause, and waiting introduces unnecessary delay for what is clearly a recoverable situation.",0.82,ai_decision,,2026-08-30 08:20:37.939984+00:00,True,recovered,42651
feb8cfc7-46f7-4a48-997f-a5c5e610b9bf,5fec86b9-ef63-43ea-8146-487e930fd5bf,"The transaction failed due to a transient network error during the UPI payment attempt. The customer demonstrated clear purchase intent by spending 118 seconds in checkout and selecting a payment method, but the payment could not be processed due to connectivity or timeout issues on either end. This is not a refusal or decline—the customer intended to pay. However, this customer is high-risk: they are only 27 days old with zero successful payment completions and one prior failure, indicating they have never successfully converted on the platform.",0.78,recover_now,"network_error is among the most recoverable failure types since it represents a technical/connectivity issue rather than a customer refusal. The customer spent 118 seconds in checkout showing genuine purchase intent and selected UPI as their payment method. With zero prior recovery attempts on this transaction, there is no fatigue risk. Sending an urgent recovery payment link immediately captures this at-risk customer while their intent is still fresh. UPI payment links are highly effective and bypass the exact network conditions that caused the original failure. Waiting risks losing a new customer who has never successfully converted—escalating to stop would abandon a recoverable opportunity.",0.85,ai_decision,,2026-08-30 08:20:37.939984+00:00,True,recovered,123480
775de609-8d8d-4b3c-ac9e-37913ec6801f,3129dbba-f625-46fa-9bd5-f9ea015ab310,"The transaction failed at the OTP entry stage of a UPI payment, indicating the customer reached the final authorization step but did not enter it within Razorpay's OTP timeout window. This is a transient, intent-positive failure (not a hard decline). However, the customer profile raises concerns: tenure of 47 days is moderate, but there are zero prior successful payments and one prior failure. The current order value (₹7,941.48) is nearly 4x the customer's historical average order value (₹2,031.42), which may have contributed to hesitation or abandonment at the OTP step. No recovery attempts have been made yet, so the opportunity is fresh.",0.58,recover_now,"OTP timeout on UPI is a classic transient failure where the customer demonstrated clear intent (reached OTP stage) but failed due to time or distraction, not a hard decline. This makes urgent recovery via an immediate payment link the optimal action. Although the customer has no successful payment history and the order value is significantly above their historical AOV (suggesting possible sticker shock or hesitation at OTP), the checkout duration of 82 seconds indicates they were engaged and not casually abandoning. Since zero recovery attempts have been made, sending an urgent Razorpay link now maximizes the chance of conversion while intent is fresh. The elevated AOV and lack of payment history temper confidence, preventing a higher probability estimate, but immediate action is warranted given the transient nature of the OTP timeout failure and absence of any prior recovery friction.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,794148
f6c05239-445a-4a46-b147-f0a1703a372d,0e097430-fb34-4e7d-b75c-4c6f336ded9e,"Transaction failure due to 'card_declined' error reported during UPI payment attempt, suggesting potential bank issuer decline, insufficient funds, or technical processing issue. Customer demonstrated high purchase intent with 285-second checkout engagement but failed at payment completion. As a new customer (18 days tenure, zero transaction history), there is no behavioral pattern to reference, making this a first-time payment failure with ambiguous root cause. The transaction amount (₹10,035.42) is 4.1x higher than their historical AOV (₹2,430.48), which may indicate sticker shock or a high-value intentional purchase attempt.",0.45,send_payment_link,"Standard recovery payment link is recommended because: (1) customer showed strong purchase intent with 285-second checkout duration indicating active engagement, (2) card_declined failure is often transient and may succeed on retry via alternative UPI method, (3) no prior recovery attempts have been made, (4) new customer with no negative history to suggest unrecoverable pattern, and (5) immediate 'recover_now' is reserved for established customers with proven high intent and transient failures—this customer lacks historical context. Standard expiry (vs. urgent) reduces pressure on new customer while still capturing recovery opportunity. Escalation is unnecessary given zero prior attempts, and 'stop' would abandon a potentially recoverable high-value transaction without attempting recovery.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
db9d1a1d-7b8d-4a03-bd44-cef1990db372,395045f9-7dbd-4d8e-b637-a1e816045f8d,"The transaction failed due to insufficient_funds on a card payment. The customer is new (49 days tenure) with zero successful payments and 2 prior failed payments, indicating an inability or unwillingness to complete payment. The order value (₹8,312.36) is approximately 3.6x their historical average order value (₹2,293.63), suggesting this is an unusually high-value attempt that likely stretched their available card balance. The 321-second checkout duration indicates genuine consideration, but the persistent failure pattern without any successful payment history signals low recovery viability.",0.18,escalate_to_merchant,"Multiple adverse signals converge here: (1) zero successful payments in 49 days of tenure, (2) two prior failed payments indicating a recurring payment completion problem, (3) insufficient_funds is typically not a transient failure—it reflects actual balance limitations that won't change without customer intervention, (4) the current attempt value is 3.6x the customer's historical average, suggesting this may have been an aspirational or impulse purchase beyond their means, and (5) no prior recovery attempts have been made, but the combination of fund insufficiency with a poor payment history makes automated link delivery low-yield. Escalation to the merchant allows human judgment on whether to offer an alternative (smaller cart, EMI, alternate payment method like UPI or netbanking which has different funding source) before stopping. A direct recover_now or send_payment_link risks another insufficient_funds decline and could degrade customer experience.",0.74,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
033f67f5-0423-43b8-abd3-ee9b28f0866c,8dd7e158-6ffd-485a-81f6-10dfae9bf7bf,"The customer abandoned the checkout voluntarily after spending 493 seconds (~8 minutes) on the payment page, suggesting hesitation or distraction rather than a transient technical failure. Despite a 55-day tenure, there is no prior successful payment history and no recorded failed attempts, indicating the customer is early in their lifecycle and may have abandoned due to sticker shock, decision reconsideration, or external interruption. The transaction amount (₹4,559.28) is approximately 20.7x higher than the customer's historical average order value (₹220.28), which likely contributed to abandonment. UPI abandonment after extended checkout time typically reflects voluntary drop-off, not a payment processor failure.",0.42,send_payment_link,"This is a classic abandoned checkout scenario with a mid-tenure customer (55 days) but no payment history to anchor expectations. The ~8-minute checkout duration indicates the customer engaged deeply with the purchase decision but ultimately chose not to complete it. The order value is dramatically higher than their historical average (20.7x), strongly suggesting price sensitivity or second thoughts drove abandonment. Because there is no prior successful payment to establish trust or recovery precedent, an immediate 'recover_now' push risks being too aggressive for what was a deliberate abandonment decision. A standard payment link sent with reasonable expiry allows the customer to reconsider at their own pace without pressure, which aligns better with abandonment-driven (rather than failure-driven) drop-offs. No prior recovery attempts have been made, so a first gentle outreach is appropriate. Stopping recovery is premature since this is the first intervention and the customer did show meaningful engagement time. Escalating to merchant is unnecessary given the clear abandonment signal. The moderate recovery probability (~0.42) reflects that abandoned checkouts in general recover at low rates, but the extended checkout time and lack of prior failures leave room for re-engagement, particularly if the customer was simply distracted or needed time to decide on a larger-than-usual purchase.",0.68,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,455928
d8703a49-5037-443f-9f83-bf91ec3322d0,fff96463-1b25-4205-807c-f30d4e162b44,"The transaction failed due to a transient network_error during a UPI payment attempt. The customer completed a 158-second checkout session, indicating high purchase intent, but this represents their first attempt with no prior successful payment history. The failure is technical (network-related) rather than indicative of customer unwillingness or payment method decline.",0.72,recover_now,"Strong signals support immediate aggressive recovery: (1) The failure reason is network_error, a classic transient issue highly amenable to immediate retry. (2) Checkout duration of 158 seconds demonstrates the customer invested meaningful time and likely has high purchase intent. (3) UPI as payment method is highly retriable since users often switch networks or retry within minutes. (4) Although this is a new customer with no successful payment history, the 44-day tenure indicates an established account. (5) Zero prior recovery attempts means the recovery window is fresh and conversion potential is at peak—delays significantly reduce recovery rates for network_error failures. (6) Order value of ₹1,895.43 is meaningful but not so high as to require escalation. Immediate recovery link leverages peak intent before customer attention shifts.",0.82,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,189543
bdcc8ef5-a18e-42d3-8316-c3e71e9ace0a,0813a50d-e9a9-4455-943e-c3e55a1433ea,pre_filtered_exhausted,0.0,stop,Recovery attempt limit reached (attempts >= 3),1.0,pre_filtered,attempts_exhausted,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
94a8fa46-5a1c-48d5-9199-5c39ba66e9fd,ab37929f-00f2-4e37-ad23-19613eb184d9,"Transient network_error failure combined with unusual pattern: customer is new with no successful payment history, transaction amount is 2.65x their historical AOV (₹995.61 vs ₹375.23 avg), and netbanking method is involved. Two recovery attempts over 73 hours without success suggests either persistent network/infrastructure issues on customer end, or potential bank-level fraud filters being triggered by the high-value netbanking transaction relative to customer's established spending pattern.",0.55,send_payment_link,"Network errors are inherently transient and technically recoverable, but the combination of 2 prior failed attempts, a new customer with zero successful payment history, and a transaction value significantly exceeding their typical spending creates mixed signals. A standard recovery link provides a controlled retry opportunity while giving the customer time to resolve any underlying netbanking configuration or bank verification issues. The 73-hour cooldown is sufficient. Escalating is premature given the transient nature of network_error, but immediate re-attempt (recover_now) risks further failure given repeated attempts. Sending a structured payment link allows customer agency while maintaining recovery attempt.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,99561
3d6f3f82-67b7-4c08-bc52-bb1be5f5e554,bae4709f-402d-451a-a83f-695d120683ac,"The transaction failed due to a transient network_error on the UPI payment gateway, which is an external technical issue rather than a customer-side problem like insufficient funds or card decline. The customer has a 6-day tenure with zero successful payments and two prior failures in their history, suggesting consistent technical barriers rather than unwillingness to complete purchase. The 116-hour gap since the single previous recovery attempt provides adequate cooling time, and the network error failure mode is highly amenable to retry since the underlying connectivity issue has likely resolved.",0.45,recover_now,"network_error is the most recoverable failure category as it represents temporary infrastructure issues rather than customer behavior or payment method problems. The 241-second checkout duration indicates genuine purchase intent and engagement. With 116 hours elapsed since the only prior recovery attempt, the customer has had sufficient time for any temporary network issues to resolve. UPI transactions experiencing network errors frequently succeed upon retry. Despite the customer's history of zero successful payments, the failure mode (network_error) is technically transient and recoverable. The recommended action is to generate and send an urgent Razorpay recovery payment link immediately to capture this revenue before the customer abandons the purchase funnel entirely.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
d8a45b76-fec8-410a-a5f5-7718cee1b197,7cca218a-f6ce-4492-a86c-eb5ca52dfd05,"The UPI transaction failed due to a transient network_error after a relatively long checkout duration of 280 seconds, suggesting the customer was engaged but encountered a connectivity issue at the final payment step. Although the customer has 2 prior failed payments, they also have 2 successful payments and a recent tenure (30 days), indicating a real, active customer rather than a chronic failure pattern. The order value (₹15,852.87) is roughly 5x their historical AOV (₹3,040.42), which is a notable deviation but also raises the stakes for recovery. With no prior recovery attempts on this transaction and a transient error type, the customer likely has high intent and just needs a clean retry path.",0.62,send_payment_link,"The network_error failure type is transient and typically resolves on retry. The customer has an established relationship (30 days tenure, 2 successful payments) and is not a chronic failure case despite 2 prior failures. The elevated AOV (5x historical) and long checkout duration (280s) both suggest high purchase intent. However, because the failure is a generic network_error rather than a hard decline, and there is some history of failed payments, a 'recover_now' urgent link is not warranted over a measured 'send_payment_link' that gives the customer a clean, low-pressure retry option. This balances urgency with respect for the customer's prior mixed payment history and avoids the risk of over-pressuring a customer who may have already been frustrated by a long checkout. No prior recovery attempt exists, so a fresh link is appropriate. Confidence is moderate due to the high AOV outlier and the mixed historical failure rate, which introduces some uncertainty about ultimate conversion.",0.68,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,1585287
cb332d57-0c4d-445d-aa00-baee2b244ea4,f1b0219f-4d0e-4b20-a09a-51934317935c,"The transaction failed due to insufficient_funds on the UPI payment method. The customer exhibited high purchase intent, demonstrated by a checkout duration of 346 seconds, indicating genuine engagement with the checkout flow rather than abandonment. However, the failure is rooted in the customer's bank account or UPI-linked account lacking sufficient balance at the time of the transaction, which is a financial constraint rather than a transient technical issue.",0.42,wait_and_retry,"The customer shows strong recovery signals: 209 days of tenure, 5 prior successful payments, zero prior failed payments, and a meaningful checkout duration of 346 seconds confirming purchase intent. The order value of ₹10,829.57 is notably 5.3x higher than their historical average of ₹2,059.65, which likely explains the insufficient_funds failure. Unlike transient failures (network_error, otp_timeout) where immediate retry would succeed, insufficient_funds failures require the customer to top up their bank account before retrying. Since no prior recovery attempt has been made, immediately sending a payment link would be premature—the customer cannot complete payment until funds are added. Waiting for a cooldown period allows the customer time to address the balance issue, after which an automated retry or link can be sent. Escalating to the merchant is unnecessary given clear signals, and stopping would abandon a high-value, high-intent customer prematurely. A wait_and_retry followed by a payment link after the cooldown window maximizes the chance of recovery once the customer resolves their balance.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
968177fc-aba9-4fe1-895c-f4a07c3979ff,89cdc89d-89d1-440a-ad19-237a1243c75c,"The transaction failed due to a card_declined error, likely driven by issuer-side risk rules or insufficient funds. The customer has 2 prior failed payments and zero successful payments on record, indicating a pattern of declined attempts. The order value (₹5,220.53) is roughly 10x the customer's historical average (₹512.51), which is a significant deviation that likely triggered fraud/velocity flags on the issuer side. Despite a relatively short checkout duration (55 seconds) suggesting decent intent, the absence of any successful payment history combined with repeat declines makes recovery prospects low.",0.22,stop,"Multiple converging negative signals strongly suggest recovery is unlikely: (1) No successful payment history at all — the customer has never completed a transaction in 47 days of tenure. (2) Two prior failed payments indicate a recurring issue (likely card-specific — blocked card, issuer restriction, or insufficient funds), which a recovery link will not resolve. (3) The order value is ~10x higher than the customer's historical average (₹512.51 vs ₹5,220.53), strongly suggesting the decline is issuer-driven risk-based rejection rather than a transient technical glitch. (4) card_declined (vs. network_error or otp_timeout) is not a transient failure class — retrying or sending another payment link to the same declined card will almost certainly yield the same result. (5) Zero prior recovery attempts means this would be the first outreach, but the underlying card/issuer problem cannot be solved by a Razorpay recovery link. Recommended action is to stop and avoid sending a recovery link that would degrade customer experience and waste outreach budget. If the merchant wishes to re-engage, the better path is off-platform (customer support asking the customer to use a different payment method) rather than automated Razorpay recovery.",0.82,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,522053
d10d6d30-14b1-438a-8b49-918ee6c17ec6,6c3891e7-7ab8-483c-9b78-3c3b19e66d56,"Checkout abandoned after 118 seconds on netbanking by a new-to-merchant customer (56-day tenure, zero prior successes, one prior failure). The customer's historical average order value (~₹324) is dramatically lower than this transaction amount (~₹16,104), suggesting buyer hesitation or sticker shock. No prior recovery attempts have been made, indicating this is a first-touch recovery opportunity. Abandonment during netbanking flow typically reflects deliberate dropout rather than transient infrastructure failure.",0.32,send_payment_link,"The customer has 56 days of tenure but no successful payment history and a prior failure, which weakens recovery confidence. The 118-second checkout on netbanking suggests intentional abandonment, not a transient network/OTP error, so an urgent 'recover_now' push is inappropriate. However, a standard recovery payment link is warranted because: (1) no prior recovery attempts have been made, (2) the checkout was initiated and nearly completed indicating genuine intent, and (3) a one-time nudge with a standard expiry gives the customer agency to retry at their convenience. The large AOV gap (₹324 vs ₹16,104) caps recovery probability at ~32%, as the customer may have experienced price reconsideration. A standard link is the proportionate bounded action; escalation is not yet warranted since signals are clear (abandonment, not system failure), and stopping is premature given the absence of repeated declines.",0.71,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,1610433
a80d784c-e618-4db7-b4ff-894de768e6cb,83120ba7-00ae-4151-8b77-9f7a08b27d01,"Card declined on a new-to-platform customer (42-day tenure) with zero prior successful payments and two prior failures. Checkout was brief (59s) suggesting high intent, but the recurring card_decline failures indicate the payment instrument itself is likely the problem — insufficient funds, expired card, or bank-side block — rather than a transient gateway error. With no successful payment history, no proven ability to convert, and a declining pattern, recovery is low value.",0.18,stop,"The customer has a 42-day tenure but has never completed a successful payment, and has now accumulated 2 prior failed payments plus this 3rd card_decline. card_declined is a hard, bank-issued refusal — not a recoverable transient failure like network_error or otp_timeout. While the 59-second checkout suggests initial intent, the AOV (₹1,642) is below this transaction's ₹1,913, and pushing a recovery link to a customer whose card keeps getting declined risks complaint/chargeback exposure and brand friction with no proven conversion upside. No prior recovery attempts have been made, but the signal convergence (repeated hard declines + zero success history + no alternate payment method signal) strongly indicates the underlying payment instrument is non-viable. The marginal expected recovery value does not justify outreach; stopping is the bounded, cost-efficient choice.",0.82,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,191339
66df21a5-0d99-4964-bfc2-ac6a24c8a757,816a3cd3-f215-4853-82ed-a613ce3955d5,"Transaction failed due to insufficient_funds on card payment method. Customer attempted checkout for ₹1,185.12 (148% higher than their historical average of ₹476.94) and spent 303 seconds on checkout before failure, indicating continued purchase intent. The customer is 3 days old with zero successful payment history and one prior failed payment, suggesting limited credit availability or cash flow constraints rather than permanent rejection.",0.32,send_payment_link,"insufficient_funds is a transient failure type that may self-resolve if customer adds funds or clears credit card balance. The 5-minute checkout duration demonstrates genuine purchase intent. Since this is a new customer with no successful payment history and the order value exceeds their typical spend, sending a standard payment link with reasonable expiry (24-48 hours) allows the customer flexibility to address their funding constraint without aggressive pressure. This action avoids the higher-risk immediate 'recover_now' approach for an unproven customer while maintaining recovery opportunity.",0.78,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
3277ec6f-d89a-49e6-9bd8-ad4522004040,6f653fcc-45b2-4f20-b3bb-b6432b8e26fb,"Transient network_error failure during card checkout on a high-value order (₹13,710.71) ~7.2x the customer's historical AOV (₹1,904.08). No prior successful payments on file, but only 2 prior failed attempts and tenure of 47 days suggests the customer is still in early lifecycle/onboarding. Checkout duration of 212 seconds indicates deliberate, high-intent engagement rather than abandonment. Network errors are typically transient and respond well to immediate retry, and no recovery attempts have been made yet.",0.58,send_payment_link,"Network_error is a transient, often retryable failure type, supporting recovery. However, several risk signals moderate the urgency: the order value is over 7x the customer's historical AOV (₹13,710.71 vs ₹1,904.08), the customer has 0 prior successful payments and 2 prior failures, indicating payment-method reliability concerns. Because we lack proven payment method success and the basket is unusually large for this customer, a standard payment link (rather than an aggressive 'recover_now' push) is appropriate—it preserves recovery optionality, lets the customer re-attempt at their own pace, and avoids pressuring an unproven buyer on an outsized first purchase. We retain room to escalate or retry later based on link interaction. No prior recovery attempts, so escalation or stop are not warranted yet.",0.62,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,1371071
8d8e0789-1347-4fc0-860f-1ec0654760ff,07abe8a5-6f84-4430-8ad9-cc8d9849475d,"Card decline reported on a UPI transaction, suggesting a likely UPI app-side rejection (insufficient funds, UPI PIN failure, or bank-side block) rather than a transient network or session issue. Checkout duration of 228 seconds indicates reasonable engagement and serious purchase intent, but no prior successful or failed payment history makes risk assessment difficult.",0.42,escalate_to_merchant,"This transaction has multiple conflicting signals: (1) High-intent behavior with a 228-second checkout, suggesting genuine purchase intent for a substantially large order of ₹4,925.85 — roughly 12.6x the customer's historical AOV of ₹390.06, which is a significant outlier and elevates the risk of fraud or mistaken purchase. (2) Zero successful payment history in 60 days of tenure and zero prior failed attempts means we have no baseline trust or retry-success data for this customer. (3) The failure reason 'card_declined' is misreported for a UPI payment method, indicating either a Razorpay error-code mapping issue or a bank-side hard decline that is unlikely to resolve with a simple retry. Because we lack historical recovery signals, the order value is highly anomalous for this customer, and the failure type is ambiguous with potentially hard decline characteristics, an immediate retry or generic payment link risks wasted effort or churn. Escalating to the merchant allows manual review to confirm legitimacy, optionally offer COD or an alternative method, and avoid alienating a new but potentially valuable customer with automated retries. Once merchant confirms intent and customer is educated, a targeted 'send_payment_link' follow-up can be executed with higher confidence.",0.68,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,492585
b731c6ad-7b24-4934-b25a-e1b5d27165dc,f1fa99e0-79d1-4cd7-ad48-385adf439b29,"Customer initiated checkout, spent 193 seconds reviewing, and abandoned. The elevated cart value (₹4,174 vs historical AOV of ₹3,377) likely caused hesitation. Prior recovery attempt 7 days ago did not convert, but customer has demonstrated payment capability with 3 historical successes. Pattern suggests hesitation at higher price points rather than permanent refusal.",0.45,send_payment_link,"Established customer (135 days, 3 successful payments) with demonstrated capability to complete transactions. Single payment link recovery is appropriate here—previous attempt 7 days ago suggests customer may need multiple touchpoints. Escalation is premature given successful history, but immediate recovery link is risky given prior non-conversion and 5 total failed payments indicating potential payment method friction. Stopping would waste recoverable revenue from a customer who has previously converted.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,417466
bd470260-27b6-4035-bd99-e7bb933308f2,e578d317-210c-4819-8ef6-12c99ca985ed,"OTP timeout on UPI is a transient failure typically caused by customer delay or session expiry in the UPI app, but the combination of no prior payment success history, a new customer with only 2-day tenure, and a current order value 7.5x higher than their historical average creates ambiguity about customer intent and legitimacy. The previous 2 recovery attempts without resolution after 90 hours suggest diminishing returns on automated recovery.",0.45,escalate_to_merchant,"While otp_timeout is technically a recoverable failure type with retry potential, the customer profile presents conflicting signals: they are brand new with zero successful payment history, yet attempting a purchase 7.5x their historical average order value. This high-value mismatch combined with 2 prior failed recovery attempts after 90 hours indicates that automated recovery may be insufficient. The customer may need manual verification, order confirmation, or merchant-side review to assess legitimacy and intent before further payment recovery attempts.",0.68,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,556778
d6c0bdc7-99c0-4941-b888-9b9bd0ff5bc3,2bee7249-de10-4936-9e84-0e40d6e64581,"The transaction failed with a 'card_declined' reason despite the payment method being UPI, indicating a likely issuer-side or app-side rejection rather than a transient technical error. The customer's profile shows a high failure-to-success ratio (6 failed vs 4 successful payments), a 3.5x higher-than-average order value (₹6,706.98 vs ₹1,918.54 AOV), and ~12 days since last successful payment. The elevated AOV and accumulated failed attempts suggest potential issuer friction, risk triggers, or account-level issues that a generic retry is unlikely to resolve.",0.28,escalate_to_merchant,"Multiple signals point away from automated recovery: (1) The failure reason 'card_declined' on a UPI transaction typically indicates a hard decline from the issuer or PSP, which is not a transient issue that 'recover_now' is designed for. (2) The customer's failure history (6 failed vs 4 successful) demonstrates a chronic payment friction pattern, suggesting deeper issues like bank-side risk flags, insufficient balance, or account restrictions. (3) The order value is 3.5x the customer's historical average, increasing the likelihood that issuer-side fraud or velocity controls triggered the decline; retrying automatically risks further declines and customer frustration. (4) Checkout duration of 240 seconds indicates the customer did engage meaningfully, but the checkout itself cannot be reused without merchant review of whether the high-value order should be split, offered via alternative method, or manually assisted. (5) No prior recovery attempts have been made, but given the strong indicators of hard decline plus elevated AOV plus poor historical success ratio, escalating to merchant human review allows them to decide on alternative payment methods, EMI options, or direct customer outreach before issuing another link.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
8ad7b6ae-894d-419b-bc03-a91659552800,b6f6cd5f-63db-477c-8af8-eff591964f23,pre_filtered_high_value,0.0,escalate_to_merchant,"Amount exceeds automated recovery threshold (amount > ₹18,000)",1.0,pre_filtered,high_value_requires_human_review,2026-08-30 08:29:00.218874+00:00,True,recovered,1952441
ff5b1366-5f10-4c1b-85ed-245442ff3049,4eefd39b-2537-4947-9531-8a864f3faf54,"Customer abandoned the netbanking checkout after 291 seconds, likely due to friction with the netbanking payment process (requires bank login/authentication) or hesitation with a transaction amount (₹8,373.94) that is 2.9x higher than their historical average order value. This is not a technical payment failure but an intentional abandonment by a brand new customer with no prior payment relationship or purchase history, making it difficult to assess true purchase intent or price sensitivity.",0.2,send_payment_link,"Customer abandonment with no technical failure and a brand new customer (3 days tenure, zero payment history) presents a low-confidence recovery scenario. The netbanking method carries inherent friction that may have caused the customer to leave. A standard recovery payment link is the most appropriate action because: (1) it is low-pressure and does not risk alienating a new customer with aggressive outreach, (2) it gives the customer an easy path to complete purchase if they were simply interrupted, (3) the transaction amount being significantly higher than their typical AOV suggests they may be considering a high-value item where a reminder could help decision-making, and (4) it is not a clear 'stop' case since there are no repeated failures indicating customer unrecoverability. Recovery probability is constrained by the new customer profile and lack of established intent signals.",0.55,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
6500a802-9bbc-4f69-b267-44627976ae7a,dfbe8c91-989b-416b-be7d-2d38ae711abf,"Customer abandoned checkout after 111 seconds without completing card payment. The customer is highly established (824-day tenure, 7 prior successful payments) with a recent successful transaction 54 hours ago, indicating active engagement and payment capability. The abandonment appears to be situational distraction or purchase hesitation rather than payment method or financial issues. The transaction amount (₹5,264) is below their historical average (₹7,322), suggesting price sensitivity was not the barrier.",0.72,send_payment_link,"Established customer with strong historical payment success ratio (7/10 = 70%) and recent activity demonstrates continued intent to transact. The abandoned_checkout status with customer_abandoned reason indicates willingness but interrupted journey rather than payment rejection. No prior recovery attempts have been made, providing a clean first-touch opportunity. Standard payment link is most appropriate as it removes checkout friction without aggressive urgency that could alienate a customer who may simply need a reminder or easier path to complete.",0.85,ai_decision,,2026-08-30 08:29:00.218874+00:00,False,not_recovered,0
7e5cec74-2dd2-41ff-a77d-3aca02fcc304,c1fbcd2f-7ff5-44bc-824c-eb96ff6828cb,"Transient network_error during netbanking checkout for a high-value order (₹7,077), nearly 5x the customer's historical average order value (₹1,448), with no prior successful payments and 18-day tenure indicating a relatively new, unproven customer. The 260-second checkout duration suggests the customer persisted through the failure, indicating genuine purchase intent rather than abandonment. The failure cause is technical (network_error) rather than customer-driven (decline, insufficient funds, fraud), making it recoverable.",0.62,recover_now,"The failure reason (network_error) is a classic transient/technical issue that strongly favors immediate retry via a Razorpay recovery link. The customer's 260-second checkout duration indicates high purchase intent—they stayed engaged through the failure rather than abandoning. However, recovery probability is moderated by significant risk signals: this is a new customer with 0 prior successful payments, 1 prior failure, and the transaction amount (₹7,077) is nearly 5x their historical AOV (₹1,448), which raises concerns about either a first-time high-value purchase attempt or potential payment method mismatch with their typical spending pattern. Netbanking failures due to network errors typically resolve quickly on retry, and no prior recovery attempts have been made on this transaction, so the cost of an immediate urgent retry is low while the potential recovery value is high (~₹7K). An urgent recovery link maximizes the chance of converting intent into completed payment before the customer cools off.",0.72,ai_decision,,2026-08-30 08:29:00.218874+00:00,True,recovered,707722
